ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Community School Sup Name,Cluster Name,Cluster Location Code,Cluster Leader Name,Cluster Leader Title,Cluster Leader Phone,Network Location Code,Network Name,Network Leader,Network Leader Phone,SATIF Code,SATIF Superintendent,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,Operational Network Location Code,Operational Network Name,Operational Network Manager Name,Operational Network Manager Phone,boroughCode,borough,streetAddress,postalCode,title,entityTitle,addressLocality,latitude,longitude,loc,@context,@type,@id
05M036,M036,P.S. 036 Margaret Douglas,310500010036,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1967,Open,M036,123 MORNINGSIDE DRIVE,MANHATTAN,NY,10027,Heather Jn Baptist,PRINCIPAL,212-690-5807,212-690-5811,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N406,CHILDREN FIRST NETWORK 406,"LITRICO, SANDRA",718-935-4261,AF44,,,,,W406,Operational Network 406,"LITRICO, SANDRA",718-935-4261,M,Manhattan,123 Morningside Drive,10027,P.S. 036 Margaret Douglas,p_s_036_margaret_douglas,Manhattan,40.8105056,-73.95758409999999,"[-73.95758409999999,40.8105056]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_036_margaret_douglas
05M046,M046,P.S. 046 Arthur Tappan,310500010046,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06",Jul 1 1968,Open,M046,2987 FREDERICK DGLS BLVD,MANHATTAN,NY,10039,GEORGE YOUNG,PRINCIPAL,212-690-5911,212-690-5913,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N406,CHILDREN FIRST NETWORK 406,"LITRICO, SANDRA",718-935-4261,AF18,,,,,W406,Operational Network 406,"LITRICO, SANDRA",718-935-4261,M,Manhattan,2987 Frederick Douglass Boulevard,10039,P.S. 046 Arthur Tappan,p_s_046_arthur_tappan,Manhattan,40.8317392,-73.9355198,"[-73.9355198,40.8317392]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_046_arthur_tappan
05M092,M092,P.S. 092 Mary McLeod Bethune,310500010092,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1966,Open,M092,222 WEST 134 STREET,MANHATTAN,NY,10030,ROSA DAVILA,PRINCIPAL,212-690-5915,212-690-5920,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N406,CHILDREN FIRST NETWORK 406,"LITRICO, SANDRA",718-935-4261,AF44,,,,,W406,Operational Network 406,"LITRICO, SANDRA",718-935-4261,M,Manhattan,222 West 134th Street,10030,P.S. 092 Mary McLeod Bethune,p_s_092_mary_mcleod_bethune,Manhattan,40.8150932,-73.94527889999999,"[-73.94527889999999,40.8150932]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_092_mary_mcleod_bethune
05M123,M123,P.S. 123 Mahalia Jackson,310500010123,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1959,Open,M123,301 WEST 140 STREET,MANHATTAN,NY,10030,Melitina Hernandez,PRINCIPAL,212-690-5925,212-690-5930,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N203,CHILDREN FIRST NETWORK 203,"Feigelson, Daniel",212-356-3875,AF11,,,,,W203,Operational Network 203,"Feigelson, Daniel",212-356-3875,M,Manhattan,301 West 140th Street,10030,P.S. 123 Mahalia Jackson,p_s_123_mahalia_jackson,Manhattan,40.8198487,-73.94461729999999,"[-73.94461729999999,40.8198487]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_123_mahalia_jackson
05M125,M125,P.S. 125 Ralph Bunche,310500010125,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1925,Open,M125,425 WEST 123 STREET,MANHATTAN,NY,10027,Reginald Higgins,PRINCIPAL,212-666-6400,212-749-1291,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N401,CHILDREN FIRST NETWORK 401,"MARKS, ROXANNE",718-741-7068,AF15,,,,,W401,Operational Network 401,"MARKS, ROXANNE",718-741-7068,M,Manhattan,425 West 123rd Street,10027,P.S. 125 Ralph Bunche,p_s_125_ralph_bunche,Manhattan,40.8106914,-73.956256,"[-73.956256,40.8106914]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_125_ralph_bunche
05M129,M129,P.S. 129 John H. Finley,310500010129,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1958,Open,M129,425 WEST 130 STREET,MANHATTAN,NY,10027,ODELPHIA PIERRE,PRINCIPAL,212-690-5932,212-690-5934,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 05 (Fordham),CL55,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N551,CHILDREN FIRST NETWORK 551,"BATISTI, ANITA/Struk, Margaret",646-579-7082,AF42,,,,,W551,Operational Network 551,"BATISTI, ANITA/Struk, Margaret",646-579-7082,M,Manhattan,425 West 130th Street,10027,P.S. 129 John H. Finley,p_s_129_john_h_finley,Manhattan,40.8150356,-73.95255879999999,"[-73.95255879999999,40.8150356]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_129_john_h_finley
05M133,M133,P.S. 133 Fred R Moore,310500010133,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",Jul 1 1949,Open,M133,2121 5 AVENUE,MANHATTAN,NY,10037,Patricia Balbuena,I.A. PRINCIPAL,212-690-5936,212-690-5939,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 05 (Fordham),CL55,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N551,CHILDREN FIRST NETWORK 551,"BATISTI, ANITA/Struk, Margaret",646-579-7082,AF44,,,,,W551,Operational Network 551,"BATISTI, ANITA/Struk, Margaret",646-579-7082,M,Manhattan,2121 5th Avenue,10037,P.S. 133 Fred R Moore,p_s_133_fred_r_moore,Manhattan,40.809663,-73.939162,"[-73.939162,40.809663]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_133_fred_r_moore
05M148,M148,Eagle Academy for Young Men of Harlem,310500011148,DOE,General Academic,Secondary School,"06,SE","06,07,08,09,10,11,12",Jul 1 2013,Open,M136,6 EDGECOMBE AVENUE,MANHATTAN,NY,10030,MAHALIEL BETHEA,PRINCIPAL,,,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N402,CHILDREN FIRST NETWORK 402,"JIMENEZ, CRISTINA",347-371-0672,,,,,,W402,Operational Network 402,"JIMENEZ, CRISTINA",347-371-0672,M,Manhattan,6 Edgecombe Avenue,10030,Eagle Academy for Young Men of Harlem,eagle_academy_for_young_men_of_harlem,Manhattan,40.8175462,-73.947563,"[-73.947563,40.8175462]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/eagle_academy_for_young_men_of_harlem
05M154,M154,P.S. 154 Harriet Tubman,310500010154,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1964,Open,M154,250 WEST 127 STREET,MANHATTAN,NY,10027,ELIZABETH JARRETT,PRINCIPAL,212-864-2400,212-864-3933,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N406,CHILDREN FIRST NETWORK 406,"LITRICO, SANDRA",718-935-4261,AF44,,,,,W406,Operational Network 406,"LITRICO, SANDRA",718-935-4261,M,Manhattan,250 West 127th Street,10027,P.S. 154 Harriet Tubman,p_s_154_harriet_tubman,Manhattan,40.8110071,-73.9491304,"[-73.9491304,40.8110071]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_154_harriet_tubman
05M157,M157,The Urban Assembly School for Global Commerce,310500011157,DOE,General Academic,High school,"09,SE","09,10,11,12",Jul 1 2013,Open,M501,2005 MADISON AVENUE,MANHATTAN,NY,10035,ERIN GEHANT,I.A. PRINCIPAL,,,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,,,Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N105,CHILDREN FIRST NETWORK 105,,,,,,,,W105,Operational Network 105,,,M,Manhattan,2005 Madison Avenue,10035,The Urban Assembly School for Global Commerce,the_urban_assembly_school_for_global_commerce,Manhattan,40.8061066,-73.9410667,"[-73.9410667,40.8061066]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/the_urban_assembly_school_for_global_commerce
05M161,M161,P.S. 161 Pedro Albizu Campos,310500010161,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1962,Open,M161,499 WEST 133 STREET,MANHATTAN,NY,10027,Pamela Price Haynes,PRINCIPAL,212-690-5945,917-507-0524,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N408,CHILDREN FIRST NETWORK 408,"YOUNG, LUCIUS",212-356-3851,AF07,,,,,W408,Operational Network 408,"YOUNG, LUCIUS",212-356-3851,M,Manhattan,499 West 133rd Street,10027,P.S. 161 Pedro Albizu Campos,p_s_161_pedro_albizu_campos,Manhattan,40.817721,-73.95245899999999,"[-73.95245899999999,40.817721]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_161_pedro_albizu_campos
05M175,M175,P.S. 175 Henry H Garnet,310500010175,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1958,Open,M175,175 WEST 134 STREET,MANHATTAN,NY,10030,CHERYL MCCLENDON,PRINCIPAL,212-283-0426,212-286-6319,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 05 (Fordham),CL55,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N551,CHILDREN FIRST NETWORK 551,"BATISTI, ANITA/Struk, Margaret",646-579-7082,AF55,,,,,W551,Operational Network 551,"BATISTI, ANITA/Struk, Margaret",646-579-7082,M,Manhattan,175 West 134th Street,10030,P.S. 175 Henry H Garnet,p_s_175_henry_h_garnet,Manhattan,40.8139871,-73.9425942,"[-73.9425942,40.8139871]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_175_henry_h_garnet
05M194,M194,P.S. 194 Countee Cullen,310500010194,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1940,Open,M194,244 WEST 144 STREET,MANHATTAN,NY,10030,Josephine Bazan,PRINCIPAL,212-690-5954,212-862-5743,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 05 (Fordham),CL55,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N551,CHILDREN FIRST NETWORK 551,"BATISTI, ANITA/Struk, Margaret",646-579-7082,AF18,,,,,W551,Operational Network 551,"BATISTI, ANITA/Struk, Margaret",646-579-7082,M,Manhattan,244 West 144th Street,10030,P.S. 194 Countee Cullen,p_s_194_countee_cullen,Manhattan,40.8215034,-73.9408612,"[-73.9408612,40.8215034]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_194_countee_cullen
05M195,M195,I.S. 195 Roberto Clemente,310500010195,DOE,General Academic,Junior High-Intermediate-Middle,,"06,07,08",Jul 1 1975,Open,M195,625 WEST 133 STREET,MANHATTAN,NY,10027,RASHAUNDA SHAW,PRINCIPAL,212-690-5848,212-690-5999,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 06,CL06,"Ruiz, Jose",Cluster Leader,718-828-7776,N610,CHILDREN FIRST NETWORK 610,Steven Chernigoff,718-828-3159,AF44,,,,,W610,Operational Network 610,,,M,Manhattan,625 West 133rd Street,10027,I.S. 195 Roberto Clemente,i_s_195_roberto_clemente,Manhattan,40.81959459999999,-73.95732749999999,"[-73.95732749999999,40.81959459999999]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/i_s_195_roberto_clemente
05M197,M197,P.S. 197 John B. Russwurm,310500010197,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1956,Open,M197,2230 5 AVENUE,MANHATTAN,NY,10037,Natasha Spann,PRINCIPAL,212-690-5960,212-690-5959,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N408,CHILDREN FIRST NETWORK 408,"YOUNG, LUCIUS",212-356-3851,AF44,,,,,W408,Operational Network 408,"YOUNG, LUCIUS",212-356-3851,M,Manhattan,2230 5th Avenue,10037,P.S. 197 John B. Russwurm,p_s_197_john_b_russwurm,Manhattan,40.8135199,-73.93835299999999,"[-73.93835299999999,40.8135199]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_197_john_b_russwurm
05M200,M200,P.S. 200- The James Mccune Smith School,310500010200,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1969,Open,M200,2589 7 AVENUE,MANHATTAN,NY,10039,Renee Y. Belton,PRINCIPAL,212-491-6636,212-491-6925,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N406,CHILDREN FIRST NETWORK 406,"LITRICO, SANDRA",718-935-4261,AF44,,,,,W406,Operational Network 406,"LITRICO, SANDRA",718-935-4261,M,Manhattan,7th Avenue,10039,P.S. 200- The James Mccune Smith School,p_s_200_the_james_mccune_smith_school,Manhattan,40.82430979999999,-73.9369735,"[-73.9369735,40.82430979999999]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_200_the_james_mccune_smith_school
05M285,M285,Harlem Renaissance High School,310500011285,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Sep 13 2004,Open,M911,22 EAST 128 STREET,MANHATTAN,NY,10035,Nadav Zeimer,PRINCIPAL,212-996-3795,212-996-4354,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"LODICO, ANTHONY",,Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N403,CHILDREN FIRST NETWORK 403,"GOOD, JOSHUA",917-521-3718,AF43,,HS03,HS Network 03,"LODICO, ANTHONY",W403,Operational Network 403,"GOOD, JOSHUA",917-521-3718,M,Manhattan,22 East 128th Street,10035,Harlem Renaissance High School,harlem_renaissance_high_school,Manhattan,40.8078389,-73.9397032,"[-73.9397032,40.8078389]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/harlem_renaissance_high_school
05M286,M286,I.S. M286 Renaissance Leadership Academy,310500010286,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1999,Open,M043,509 WEST 129 STREET,MANHATTAN,NY,10027,QADIR BEN DIXON,PRINCIPAL,212-690-5972,212-694-4124,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 04,CL04,"GROLL, CHRISTOP",Cluster Leader,917-822-9756,N410,CHILDREN FIRST NETWORK 410,"Santana, Altagrac",718-759-4809,AF13,,,,,W410,Operational Network 410,"Santana, Altagrac",718-759-4809,M,Manhattan,509 West 129th Street,10027,I.S. M286 Renaissance Leadership Academy,i_s_m286_renaissance_leadership_academy,Manhattan,40.8150928,-73.9549641,"[-73.9549641,40.8150928]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/i_s_m286_renaissance_leadership_academy
05M302,M302,KAPPA IV,310500010302,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Sep 8 2004,Open,M136,6 EDGECOMBE AVENUE,MANHATTAN,NY,10030,JUAN VIVES,PRINCIPAL,212-690-4963,212-690-8056,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 05 (AED),CL51,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N511,CHILDREN FIRST NETWORK 511,"IZQUIERDO, JORGE",212-330-9567,AF38,,,,,W511,Operational Network 511,"IZQUIERDO, JORGE",212-330-9567,M,Manhattan,6 Edgecombe Avenue,10030,KAPPA IV,kappa_iv,Manhattan,40.8175462,-73.947563,"[-73.947563,40.8175462]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/kappa_iv
05M304,M304,Mott Hall High School,310500011304,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,M136,6 EDGECOMBE AVENUE,MANHATTAN,NY,10030,Altagracia Villalona,PRINCIPAL,212-690-5501,212-690-5047,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"LODICO, ANTHONY",,Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N107,CHILDREN FIRST NETWORK 107,"SCALA, NANCY",718-923-5173,AF01,,HS03,HS Network 03,"LODICO, ANTHONY",W107,Operational Network 107,"SCALA, NANCY",718-923-5173,M,Manhattan,6 Edgecombe Avenue,10030,Mott Hall High School,mott_hall_high_school,Manhattan,40.8175462,-73.947563,"[-73.947563,40.8175462]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/mott_hall_high_school
05M318,M318,Thurgood Marshall Academy Lower School,310500010318,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2005,Open,M371,276 WEST 151ST STREET,MANHATTAN,NY,10039,DAWN BROOKS DECOSTA,PRINCIPAL,212-368-8731,212-368-8641,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 05 (AED),CL51,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N511,CHILDREN FIRST NETWORK 511,"IZQUIERDO, JORGE",212-330-9567,AF23,,,,,W511,Operational Network 511,"IZQUIERDO, JORGE",212-330-9567,M,Manhattan,276 West 151st Street,10039,Thurgood Marshall Academy Lower School,thurgood_marshall_academy_lower_school,Manhattan,40.8259775,-73.9378243,"[-73.9378243,40.8259775]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/thurgood_marshall_academy_lower_school
05M362,M362,Columbia Secondary School,310500011362,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2007,Open,M125,425 WEST 123 STREET,MANHATTAN,NY,10027,MIRIAM NIGHTENGALE,PRINCIPAL,212-666-1278,212-666-3805,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 05 (CEI-PEA),CL53,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N536,CHILDREN FIRST NETWORK 536,"BEIRNE, GERARD",718-642-5799,AF33,,,,,W536,Operational Network 536,,,M,Manhattan,425 West 123rd Street,10027,Columbia Secondary School,columbia_secondary_school,Manhattan,40.8106914,-73.956256,"[-73.956256,40.8106914]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/columbia_secondary_school
05M367,M367,Academy for Social Action: A College Board School,310500011367,DOE,General Academic,Secondary School,"07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2007,Open,M043,509 WEST 129 STREET,MANHATTAN,NY,10027,Rhokeisha Ford,PRINCIPAL,212-234-3102,212-234-8597,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"LODICO, ANTHONY","LODICO, ANTHONY",Cluster 06,CL06,"Ruiz, Jose",Cluster Leader,718-828-7776,N603,CHILDREN FIRST NETWORK 603,LAWRENCE PENDERGAST,718-828-5488,AF22,,HS03,HS Network 03,"LODICO, ANTHONY",W603,Operational Network 603,LAWRENCE PENDERGAST,718-828-5488,M,Manhattan,509 West 129th Street,10027,Academy for Social Action: A College Board School,academy_for_social_action_a_college_board_school,Manhattan,40.8150928,-73.9549641,"[-73.9549641,40.8150928]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/academy_for_social_action_a_college_board_school
05M369,M369,Urban Assembly School for the Performing Arts,310500011369,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,M043,509 WEST 129 STREET,MANHATTAN,NY,10027,FIA DAVIS,PRINCIPAL,212-234-4631,212-234-4975,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"LODICO, ANTHONY",,Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N105,CHILDREN FIRST NETWORK 105,,,,,HS03,HS Network 03,"LODICO, ANTHONY",W105,Operational Network 105,,,M,Manhattan,509 West 129th Street,10027,Urban Assembly School for the Performing Arts,urban_assembly_school_for_the_performing_arts,Manhattan,40.8150928,-73.9549641,"[-73.9549641,40.8150928]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/urban_assembly_school_for_the_performing_arts
05M410,M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,310500010410,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2009,Open,M043,509 WEST 129 STREET,MANHATTAN,NY,10027,JEFFREY CHETIRKO,PRINCIPAL,212-690-5977,212-690-5980,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N105,CHILDREN FIRST NETWORK 105,,,,,,,,W105,Operational Network 105,,,M,Manhattan,509 West 129th Street,10027,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,the_urban_assembly_institute_for_new_technologies,Manhattan,40.8150928,-73.9549641,"[-73.9549641,40.8150928]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/the_urban_assembly_institute_for_new_technologies
05M469,M469,Choir Academy of Harlem,310500011469,DOE,General Academic,Secondary School,"07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun 5 1996,Open,M501,2005 MADISON AVENUE,MANHATTAN,NY,10035,Dr. Melissa Vaughan,PRINCIPAL,212-289-6227,212-289-4195,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 06,CL06,"Ruiz, Jose",Cluster Leader,718-828-7776,N610,CHILDREN FIRST NETWORK 610,Steven Chernigoff,718-828-3159,AF34,,,,,W610,Operational Network 610,,,M,Manhattan,2005 Madison Avenue,10035,Choir Academy of Harlem,choir_academy_of_harlem,Manhattan,40.8061066,-73.9410667,"[-73.9410667,40.8061066]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/choir_academy_of_harlem
05M499,M499,Frederick Douglass Academy,310500011499,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun 5 1996,Open,M010,2581 7TH AVENUE,MANHATTAN,NY,10039,JOSEPH GATES,PRINCIPAL,212-491-4107,212-491-4414,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 05 (CEI-PEA),CL53,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N536,CHILDREN FIRST NETWORK 536,"BEIRNE, GERARD",718-642-5799,AF66,,,,,W536,Operational Network 536,,,M,Manhattan,2581 7th Avenue,10039,Frederick Douglass Academy,frederick_douglass_academy,Manhattan,40.82430979999999,-73.9369735,"[-73.9369735,40.82430979999999]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/frederick_douglass_academy
05M514,M514,New Design Middle School,310500010514,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2011,Open,M195,625 WEST 133 STREET,MANHATTAN,NY,10027,FRANCESCA PISA,I.A. PRINCIPAL,212-281-6339,212-281-6674,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N103,CHILDREN FIRST NETWORK 103,"CHU, YUET",917-705-5856,,,,,,W103,Operational Network 103,"CHU, YUET",917-705-5856,M,Manhattan,625 West 133rd Street,10027,New Design Middle School,new_design_middle_school,Manhattan,40.81959459999999,-73.95732749999999,"[-73.95732749999999,40.81959459999999]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/new_design_middle_school
05M517,M517,Teachers College Community School,310500010517,DOE,General Academic,Elementary,"0K,01,02","0K,01,02,03,04,05",Jul 1 2011,Open,M916,168 MORNINGSIDE AVENUE,MANHATTAN,NY,10027,Jeanene Worrell Breeden,PRINCIPAL,212-316-8080,212-316-8085,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,"REEVES, GALE","REEVES, GALE",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N203,CHILDREN FIRST NETWORK 203,"Feigelson, Daniel",212-356-3875,,,,,,W203,Operational Network 203,"Feigelson, Daniel",212-356-3875,M,Manhattan,168 Morningside Avenue,10027,Teachers College Community School,teachers_college_community_school,Manhattan,40.8124737,-73.95343,"[-73.95343,40.8124737]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/teachers_college_community_school
